customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,Churn
Cust_4796,Female,1,Yes,No,16,No,No phone service,Fiber optic,No internet service,No internet service,1
Cust_4797,,,Yes,No,46,No,No,No,Yes,No,1
Cust_4798,Female,0,No,No,36,No,Yes,Fiber optic,No internet service,No,0
Cust_4799,Female,0,No,No,66,No,No,No,No,No internet service,1
Cust_4800,Male,0,No,No,,Yes,Yes,No,No internet service,No,1
Cust_4801,Male,1,Yes,Yes,5,No,No,,No internet service,Yes,1
Cust_4802,Male,0,Yes,No,29,No,No,Fiber optic,No,Yes,0
Cust_4803,Male,0,,Yes,4,No,Yes,No,No,No internet service,1
Cust_4804,Male,1,Yes,No,49,No,No,DSL,No internet service,Yes,0
Cust_4805,Female,0,Yes,Yes,72,No,Yes,DSL,No,No,0
Cust_4806,Male,1,Yes,No,8,No,No,No,Yes,No,1
Cust_4807,Male,1,No,No,52,No,No,DSL,,Yes,1
Cust_4808,Male,1,No,Yes,69,Yes,No phone service,Fiber optic,No,No internet service,0
Cust_4809,Female,0,No,,21,No,No,No,No,Yes,1
Cust_4810,Female,0,Yes,No,,Yes,No phone service,No,Yes,No,1
Cust_4811,Male,1,No,Yes,38,Yes,No phone service,DSL,Yes,,0
Cust_4812,Female,0,Yes,Yes,5,No,Yes,No,No internet service,No,0
Cust_4813,Female,1,Yes,Yes,61,No,Yes,No,No internet service,No internet service,0
Cust_4814,Female,,No,No,8,No,No,No,No internet service,No internet service,0
Cust_4815,,1,Yes,Yes,18,Yes,Yes,Fiber optic,No internet service,No internet service,1
Cust_4816,Female,1,Yes,Yes,,Yes,,Fiber optic,Yes,,0
Cust_4817,Female,,Yes,No,4,Yes,No,Fiber optic,Yes,No internet service,0
Cust_4818,Female,0,Yes,No,37,No,Yes,Fiber optic,Yes,No internet service,1
Cust_4819,Male,0,Yes,No,15,No,Yes,DSL,No,Yes,0
Cust_4820,Male,0,No,No,38,,Yes,No,Yes,Yes,1
Cust_4821,Female,1,No,No,27,Yes,No phone service,Fiber optic,No,No,0
Cust_4822,Male,1,Yes,No,48,No,Yes,DSL,,No internet service,0
Cust_4823,Male,,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,1
Cust_4824,Female,0,No,Yes,46,Yes,No,,No internet service,No,1
Cust_4825,Male,1,No,No,48,Yes,No,Fiber optic,No,No internet service,0
Cust_4826,Female,,No,Yes,59,Yes,No phone service,Fiber optic,Yes,No,0
Cust_4827,Female,0,Yes,Yes,4,Yes,Yes,No,Yes,No internet service,0
Cust_4828,Female,0,No,Yes,19,Yes,No,Fiber optic,Yes,Yes,0
Cust_4829,Male,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,No internet service,0
Cust_4830,Male,1,Yes,No,19,No,Yes,DSL,Yes,Yes,1
Cust_4831,Male,1,Yes,No,42,Yes,No,No,Yes,No internet service,0
Cust_4832,Male,0,No,Yes,5,No,No phone service,No,No,,1
Cust_4833,Female,1,Yes,No,48,No,No,DSL,Yes,Yes,0
Cust_4834,Female,0,No,Yes,25,Yes,,Fiber optic,No,Yes,1
Cust_4835,Male,0,No,Yes,67,No,No phone service,DSL,,Yes,0
Cust_4836,Female,0,Yes,,,,Yes,Fiber optic,Yes,,1
Cust_4837,Female,1,Yes,Yes,62,,Yes,Fiber optic,No internet service,Yes,0
Cust_4838,Male,1,No,No,7,No,No phone service,No,No internet service,No internet service,0
Cust_4839,Female,1,Yes,No,44,Yes,No,Fiber optic,No internet service,No,1
Cust_4840,Male,1,Yes,No,27,No,No phone service,No,Yes,No,1
Cust_4841,Female,1,Yes,,42,Yes,No,No,No,,0
Cust_4842,Male,0,Yes,No,56,No,No phone service,DSL,No internet service,No,1
Cust_4843,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,1
Cust_4844,Female,1,Yes,No,13,Yes,No phone service,DSL,No,No internet service,0
Cust_4845,Male,1,Yes,No,70,No,No phone service,DSL,No internet service,No internet service,1
Cust_4846,Male,1,No,No,59,Yes,No,DSL,Yes,No,1
Cust_4847,Male,0,Yes,Yes,38,Yes,No,DSL,No,No,0
Cust_4848,Male,1,No,No,68,No,No,No,,Yes,1
Cust_4849,Female,0,Yes,Yes,69,Yes,No phone service,No,Yes,No internet service,0
Cust_4850,Female,0,No,No,1,No,No phone service,No,No internet service,Yes,0
Cust_4851,Male,1,Yes,Yes,50,No,No,No,Yes,No,1
Cust_4852,Female,0,No,No,9,No,Yes,Fiber optic,No internet service,No,1
Cust_4853,Male,0,Yes,No,53,Yes,No,No,Yes,No,1
Cust_4854,Male,1,No,No,10,No,No phone service,Fiber optic,No,No internet service,1
Cust_4855,Female,0,Yes,Yes,,Yes,No phone service,DSL,No,No internet service,1
Cust_4856,Female,1,,Yes,36,,No,Fiber optic,No,No,0
Cust_4857,Male,0,No,No,27,No,No,No,,No internet service,1
Cust_4858,Male,1,No,Yes,,,No phone service,No,No,No,1
Cust_4859,Male,1,Yes,No,,Yes,,No,Yes,No internet service,0
Cust_4860,Female,,No,Yes,9,,Yes,DSL,Yes,No internet service,1
Cust_4861,Female,1,No,Yes,67,,No,DSL,Yes,No,1
Cust_4862,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,0
Cust_4863,Female,0,No,No,58,Yes,Yes,DSL,No internet service,No,1
Cust_4864,Male,1,,Yes,30,Yes,No phone service,,No,Yes,0
Cust_4865,Male,,No,Yes,61,Yes,No phone service,Fiber optic,,No internet service,1
Cust_4866,Male,1,Yes,No,17,No,Yes,Fiber optic,,,1
Cust_4867,,,No,No,53,Yes,No,Fiber optic,No internet service,No,1
Cust_4868,Male,0,Yes,,6,No,No phone service,,No internet service,No,0
Cust_4869,Male,1,Yes,Yes,39,No,Yes,No,Yes,No internet service,0
Cust_4870,Female,0,No,No,25,Yes,Yes,Fiber optic,No internet service,No internet service,0
Cust_4871,Female,0,No,No,42,,Yes,Fiber optic,No,No internet service,1
Cust_4872,Male,0,Yes,No,42,No,No phone service,No,Yes,No,0
Cust_4873,Male,0,Yes,No,59,,No phone service,DSL,,,0
Cust_4874,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,1
Cust_4875,Female,0,No,Yes,31,,Yes,DSL,No internet service,No internet service,1
Cust_4876,Female,0,No,No,29,Yes,No phone service,No,No internet service,No,0
Cust_4877,Female,,No,No,9,Yes,,Fiber optic,,Yes,1
Cust_4878,Male,1,,Yes,1,No,No phone service,Fiber optic,No,Yes,1
Cust_4879,,0,No,No,72,Yes,No phone service,DSL,No internet service,No internet service,0
Cust_4880,Male,0,Yes,No,47,Yes,No phone service,DSL,No,No,1
Cust_4881,Male,1,No,No,,Yes,Yes,DSL,Yes,,1
Cust_4882,Male,,,Yes,16,Yes,No phone service,DSL,No internet service,No internet service,1
Cust_4883,Female,1,No,No,47,Yes,No phone service,Fiber optic,No,No,0
Cust_4884,Male,,No,No,,Yes,Yes,No,No,No internet service,1
Cust_4885,,1,Yes,No,24,,Yes,DSL,Yes,No,1
Cust_4886,Male,1,Yes,No,8,Yes,No,DSL,Yes,Yes,0
Cust_4887,Male,0,Yes,Yes,26,No,No phone service,No,Yes,No internet service,1
Cust_4888,Male,0,Yes,,7,No,No,Fiber optic,No internet service,No,1
Cust_4889,Male,1,No,No,15,No,No,No,No internet service,No,1
Cust_4890,Male,1,Yes,No,48,No,Yes,No,Yes,No internet service,0
Cust_4891,Female,0,No,No,3,Yes,Yes,DSL,No internet service,Yes,1
Cust_4892,,0,No,No,16,No,No,No,No,No,0
Cust_4893,Female,,Yes,No,14,Yes,No,No,No,No internet service,1
Cust_4894,Male,0,Yes,No,3,No,No,,No internet service,Yes,1
Cust_4895,Male,0,No,No,,No,No,DSL,No internet service,No,0
Cust_4896,,1,Yes,Yes,31,Yes,No phone service,DSL,No,No,0
Cust_4897,Male,0,Yes,No,,Yes,,,No,No,0
Cust_4898,Male,0,No,Yes,49,No,Yes,Fiber optic,No internet service,No internet service,0
Cust_4899,,0,No,Yes,3,Yes,No,,No internet service,No internet service,0
Cust_4900,Male,0,No,No,55,No,No,Fiber optic,Yes,No internet service,1
Cust_4901,,0,,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,1
Cust_4902,,1,No,Yes,40,Yes,No,DSL,No internet service,No,1
Cust_4903,Female,0,Yes,,,No,,DSL,No,No,0
Cust_4904,Male,1,No,No,40,Yes,No phone service,,No internet service,Yes,0
Cust_4905,Male,0,No,Yes,,No,No phone service,Fiber optic,No,Yes,1
Cust_4906,Female,1,No,Yes,25,,Yes,No,No internet service,No internet service,0
Cust_4907,Male,1,,No,7,No,No phone service,Fiber optic,No internet service,No,0
Cust_4908,Male,0,No,No,50,No,No phone service,No,No,,0
Cust_4909,Female,0,,Yes,1,No,,DSL,No,Yes,0
Cust_4910,Male,0,Yes,No,44,Yes,Yes,DSL,No internet service,Yes,0
Cust_4911,Female,0,,No,49,No,No,Fiber optic,No,No internet service,1
Cust_4912,Male,0,No,Yes,7,No,No phone service,DSL,No,No internet service,1
Cust_4913,Male,1,No,Yes,3,Yes,No,Fiber optic,No internet service,No,0
Cust_4914,Male,0,Yes,Yes,1,No,No,,Yes,No internet service,0
Cust_4915,Male,0,Yes,No,51,No,,Fiber optic,Yes,No,1
Cust_4916,Female,1,No,,38,No,No phone service,No,No,No internet service,1
Cust_4917,Male,0,No,,43,Yes,No,No,No internet service,No internet service,1
Cust_4918,Female,1,No,No,55,Yes,No phone service,Fiber optic,No,,0
Cust_4919,Male,0,Yes,No,,No,Yes,DSL,No internet service,Yes,0
Cust_4920,Male,1,Yes,No,53,Yes,Yes,No,Yes,No internet service,1
Cust_4921,Male,0,Yes,No,33,No,No phone service,DSL,Yes,No,1
Cust_4922,Male,1,Yes,Yes,62,Yes,No,,Yes,No internet service,0
Cust_4923,Female,1,Yes,Yes,11,No,No phone service,No,No,Yes,1
Cust_4924,Female,0,Yes,Yes,72,No,Yes,No,Yes,Yes,1
Cust_4925,,0,No,No,52,No,No,No,,No,1
Cust_4926,Female,,Yes,,,Yes,No phone service,Fiber optic,No,No,0
Cust_4927,Male,1,,No,14,No,Yes,No,No internet service,Yes,1
Cust_4928,Female,1,Yes,No,,No,No,DSL,Yes,,1
Cust_4929,Female,1,No,No,34,Yes,Yes,DSL,No internet service,No,0
Cust_4930,,0,Yes,Yes,14,Yes,No phone service,Fiber optic,No internet service,,0
Cust_4931,Male,0,No,No,40,No,,No,No,No internet service,0
Cust_4932,Male,1,No,Yes,35,Yes,Yes,Fiber optic,No internet service,No internet service,0
Cust_4933,Male,0,No,Yes,,No,Yes,DSL,No internet service,No internet service,0
Cust_4934,Female,1,Yes,Yes,20,Yes,Yes,No,No,Yes,1
Cust_4935,Female,0,Yes,No,60,Yes,Yes,DSL,No internet service,Yes,1
Cust_4936,,0,Yes,Yes,9,No,Yes,Fiber optic,Yes,No internet service,0
Cust_4937,Male,1,No,Yes,33,No,No,Fiber optic,No,No,0
Cust_4938,Male,,No,No,49,No,No phone service,DSL,No,No,1
Cust_4939,,0,No,Yes,,Yes,No,,,Yes,1
Cust_4940,Female,0,Yes,No,4,No,,No,Yes,,0
Cust_4941,Male,0,Yes,Yes,48,Yes,No,DSL,No internet service,No,0
Cust_4942,Male,0,No,No,16,No,No phone service,DSL,No internet service,Yes,1
Cust_4943,Female,1,Yes,No,47,No,Yes,No,No internet service,Yes,0
Cust_4944,Male,0,,No,,No,Yes,DSL,Yes,No,0
Cust_4945,Male,1,Yes,No,70,Yes,No phone service,Fiber optic,No internet service,No internet service,0
Cust_4946,Female,0,Yes,No,37,No,No,No,No internet service,No,0
Cust_4947,Male,,No,Yes,22,Yes,No phone service,No,Yes,Yes,1
Cust_4948,Female,1,,Yes,7,No,No phone service,Fiber optic,Yes,No internet service,1
Cust_4949,Male,1,Yes,Yes,42,No,No,DSL,No internet service,,0
Cust_4950,Male,0,No,Yes,30,Yes,No,No,Yes,,0
Cust_4951,Female,0,No,No,6,Yes,Yes,No,Yes,No internet service,0
Cust_4952,Female,1,Yes,No,24,Yes,Yes,No,Yes,No internet service,1
Cust_4953,Male,1,Yes,Yes,66,No,Yes,DSL,No,No,1
Cust_4954,Female,,Yes,No,40,,No phone service,No,No,No internet service,0
Cust_4955,Male,1,Yes,Yes,15,Yes,No,DSL,No internet service,No internet service,0
Cust_4956,Male,0,No,No,53,No,No,Fiber optic,No internet service,No,0
Cust_4957,Female,0,,No,5,Yes,Yes,DSL,Yes,,0
Cust_4958,Male,0,No,Yes,36,Yes,No phone service,,,Yes,1
Cust_4959,Male,0,Yes,Yes,46,No,No phone service,Fiber optic,No,Yes,1
Cust_4960,Female,0,Yes,No,,Yes,No,DSL,No internet service,No,0
Cust_4961,Female,1,No,Yes,45,,No,Fiber optic,No internet service,Yes,0
Cust_4962,,1,Yes,Yes,,Yes,No,,No,,1
Cust_4963,Female,1,No,Yes,54,No,No,Fiber optic,,Yes,0
Cust_4964,Female,0,No,Yes,70,Yes,No phone service,Fiber optic,Yes,Yes,0
Cust_4965,Female,1,No,No,32,No,Yes,No,Yes,,1
Cust_4966,Female,0,No,No,43,Yes,No,No,Yes,,1
Cust_4967,Male,0,No,No,15,No,No,DSL,No internet service,No internet service,1
Cust_4968,Male,0,No,,66,No,No,DSL,No internet service,Yes,1
Cust_4969,Male,1,No,Yes,15,No,No phone service,DSL,No internet service,No internet service,0
Cust_4970,Female,0,Yes,Yes,20,Yes,Yes,,No,Yes,1
Cust_4971,Female,0,No,Yes,50,No,No phone service,No,No internet service,Yes,0
Cust_4972,Female,1,No,No,6,Yes,Yes,No,No,No internet service,1
Cust_4973,Female,0,Yes,No,17,Yes,No phone service,DSL,No internet service,No internet service,0
Cust_4974,Female,1,No,No,,Yes,No,No,No internet service,No,0
Cust_4975,Female,0,Yes,No,22,No,No,No,No,No,1
Cust_4976,Female,1,No,Yes,,Yes,Yes,,No,No internet service,1
Cust_4977,Male,0,Yes,,58,Yes,No phone service,Fiber optic,No,Yes,1
Cust_4978,Male,0,Yes,Yes,37,No,Yes,No,Yes,No,1
Cust_4979,,1,Yes,No,72,No,No phone service,DSL,,,1
Cust_4980,Female,0,No,,28,No,No,Fiber optic,No internet service,No,0
Cust_4981,Female,1,Yes,No,49,No,Yes,No,No internet service,No,1
Cust_4982,Male,0,No,No,67,Yes,,Fiber optic,No internet service,No,1
Cust_4983,Male,1,No,No,67,Yes,No,Fiber optic,Yes,No internet service,0
Cust_4984,Female,0,No,No,41,Yes,No,DSL,No internet service,No,1
Cust_4985,Female,0,No,Yes,46,Yes,,No,,No internet service,0
Cust_4986,Male,0,No,No,,Yes,No,No,No,No internet service,0
Cust_4987,Male,1,No,No,11,No,No,DSL,Yes,Yes,1
Cust_4988,Male,1,No,No,26,,No,DSL,No,No,0
Cust_4989,Male,1,Yes,Yes,72,No,No phone service,DSL,No,No,1
Cust_4990,Female,1,No,Yes,13,No,No phone service,No,No internet service,,1
Cust_4991,Male,1,,No,36,Yes,Yes,Fiber optic,No,,0
Cust_4992,Male,0,Yes,Yes,64,Yes,No phone service,No,No,No,1
Cust_4993,Female,0,No,Yes,51,Yes,Yes,No,,No internet service,1
Cust_4994,Male,0,Yes,Yes,,No,No phone service,DSL,No,No internet service,1
Cust_4995,Male,0,Yes,No,60,No,No phone service,DSL,,Yes,0
Cust_4996,Male,0,No,Yes,2,No,No,DSL,No internet service,No internet service,1
Cust_4997,Female,1,No,Yes,56,Yes,No phone service,No,No internet service,No,0
Cust_4998,Male,0,,Yes,40,No,,DSL,No internet service,No,1
Cust_4999,Female,1,No,No,28,No,No phone service,DSL,Yes,Yes,0
Cust_5000,Female,0,Yes,Yes,3,No,,Fiber optic,No internet service,No,1
Cust_5001,Male,1,Yes,No,63,No,No,Fiber optic,,Yes,0
Cust_5002,Male,1,No,Yes,23,Yes,No phone service,DSL,Yes,No,0
Cust_5003,Male,1,,,55,No,,,No,Yes,1
Cust_5004,Male,0,No,No,32,Yes,,No,No,No,0
Cust_5005,Female,0,No,No,28,Yes,No,Fiber optic,No internet service,No,1
Cust_5006,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,1
Cust_5007,,0,Yes,No,3,Yes,Yes,No,Yes,No,1
Cust_5008,Male,1,No,Yes,53,No,No,No,,No,1
Cust_5009,Female,1,No,Yes,29,Yes,No,Fiber optic,Yes,Yes,1
Cust_5010,Male,,No,Yes,59,Yes,No phone service,DSL,No,Yes,1
Cust_5011,Male,1,Yes,No,24,No,Yes,DSL,Yes,No internet service,0
Cust_5012,Female,,No,No,38,No,No,Fiber optic,No,Yes,1
Cust_5013,Female,1,Yes,No,28,No,No,Fiber optic,Yes,No,1
Cust_5014,Male,0,Yes,Yes,62,,No phone service,Fiber optic,Yes,Yes,1
Cust_5015,Male,,Yes,No,51,Yes,No phone service,DSL,No internet service,,0
Cust_5016,Male,1,No,No,7,No,No phone service,Fiber optic,No internet service,No,1
Cust_5017,Male,1,Yes,No,23,No,No phone service,Fiber optic,Yes,No internet service,0
Cust_5018,Male,0,No,No,46,Yes,Yes,Fiber optic,,Yes,1
Cust_5019,Female,0,,Yes,28,Yes,No phone service,DSL,No internet service,Yes,0
Cust_5020,Female,1,No,No,24,No,,No,No internet service,No,1
Cust_5021,Male,1,,No,7,Yes,,DSL,No internet service,Yes,0
Cust_5022,Male,1,Yes,No,49,No,No,DSL,Yes,Yes,0
Cust_5023,Female,0,No,No,3,No,No phone service,No,No,,0
Cust_5024,Male,0,Yes,Yes,,Yes,No phone service,DSL,No,No,0
Cust_5025,Male,0,Yes,,7,,No phone service,,Yes,,1
Cust_5026,Male,,Yes,Yes,21,,No,No,No,No,0
Cust_5027,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No,1
Cust_5028,Male,1,Yes,No,12,No,No,No,No,Yes,1
Cust_5029,Female,0,Yes,No,24,No,Yes,DSL,No internet service,No internet service,0
Cust_5030,Male,1,Yes,,33,Yes,No,No,,No,1
Cust_5031,Male,1,No,No,43,No,No phone service,Fiber optic,Yes,Yes,0
Cust_5032,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,0
Cust_5033,Female,1,Yes,Yes,,No,Yes,,No,,1
Cust_5034,Female,1,,Yes,14,,Yes,DSL,,No internet service,1
Cust_5035,Female,1,No,Yes,36,No,,Fiber optic,No,Yes,1
Cust_5036,Female,0,Yes,Yes,,No,No,No,No,,0
Cust_5037,,1,Yes,Yes,50,No,No,,No,No internet service,1
Cust_5038,Female,,Yes,Yes,11,,No,No,,,0
Cust_5039,Male,0,No,No,24,Yes,No phone service,DSL,Yes,No,0
Cust_5040,Male,1,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,0
Cust_5041,,0,No,No,51,Yes,Yes,Fiber optic,No,No,1
Cust_5042,Female,,,No,,No,Yes,DSL,,No internet service,1
Cust_5043,Female,0,Yes,No,70,Yes,Yes,,Yes,No internet service,1
Cust_5044,Female,1,No,No,8,No,Yes,DSL,No,Yes,1
Cust_5045,Female,0,Yes,No,28,No,No phone service,DSL,No internet service,No,1
Cust_5046,Male,1,Yes,No,,No,No phone service,Fiber optic,Yes,No,0
Cust_5047,Female,1,,No,43,Yes,Yes,DSL,No internet service,Yes,0
Cust_5048,,,No,Yes,37,No,Yes,Fiber optic,No,,1
Cust_5049,,1,Yes,Yes,,No,No,No,No internet service,No internet service,0
Cust_5050,Male,0,Yes,No,63,Yes,Yes,No,Yes,Yes,0
Cust_5051,Female,0,No,,10,Yes,No phone service,DSL,Yes,No,0
Cust_5052,Male,1,No,Yes,37,Yes,No,DSL,No internet service,No internet service,1
Cust_5053,Female,0,Yes,Yes,11,No,,Fiber optic,Yes,Yes,1
Cust_5054,Female,1,Yes,Yes,19,,No,Fiber optic,No internet service,No internet service,0
Cust_5055,Male,1,No,No,52,Yes,No,No,No internet service,No internet service,0
Cust_5056,,0,Yes,Yes,18,No,Yes,Fiber optic,No,No,0
Cust_5057,Male,0,Yes,Yes,,No,No phone service,DSL,No,No internet service,0
Cust_5058,Male,1,No,Yes,23,No,No phone service,No,No internet service,No,1
Cust_5059,Male,0,Yes,No,12,Yes,Yes,No,Yes,,1
Cust_5060,,1,,Yes,58,No,No,DSL,No,No,0
Cust_5061,Female,,No,No,21,,No,Fiber optic,Yes,No,0
Cust_5062,Female,0,Yes,Yes,21,Yes,,,No internet service,Yes,1
Cust_5063,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,1
Cust_5064,Female,0,Yes,No,47,No,Yes,No,Yes,No internet service,1
Cust_5065,Male,0,No,Yes,12,No,No phone service,DSL,No internet service,Yes,0
Cust_5066,Female,1,Yes,Yes,,No,,No,No,Yes,0
Cust_5067,Male,0,No,Yes,,Yes,No,No,No,,1
Cust_5068,Male,0,No,,19,Yes,,DSL,,No internet service,1
Cust_5069,Male,1,Yes,No,12,No,No,No,No internet service,Yes,1
Cust_5070,Female,1,No,No,23,No,No,Fiber optic,No internet service,Yes,0
Cust_5071,Male,1,Yes,Yes,5,,No,DSL,No,No,0
Cust_5072,Male,0,Yes,No,26,No,No phone service,,No internet service,Yes,1
Cust_5073,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,,No internet service,1
Cust_5074,Male,1,No,,52,Yes,No phone service,Fiber optic,Yes,Yes,0
Cust_5075,Male,1,Yes,Yes,10,Yes,No phone service,DSL,Yes,No internet service,0
Cust_5076,Male,1,Yes,,39,Yes,No,Fiber optic,No,No internet service,0
Cust_5077,Female,1,Yes,Yes,23,No,,DSL,No,No,0
Cust_5078,,0,No,Yes,11,Yes,No,Fiber optic,Yes,,0
Cust_5079,Male,0,No,Yes,72,Yes,Yes,,No internet service,No,1
Cust_5080,Female,0,Yes,Yes,48,,No,Fiber optic,No internet service,No internet service,0
Cust_5081,Female,0,Yes,No,16,Yes,Yes,No,,No internet service,1
Cust_5082,Male,0,Yes,,46,Yes,Yes,Fiber optic,Yes,No internet service,0
Cust_5083,Male,1,Yes,Yes,47,Yes,No,No,Yes,No,1
Cust_5084,Male,0,,,48,Yes,No,,Yes,Yes,1
Cust_5085,Female,1,,No,69,No,No phone service,Fiber optic,No internet service,Yes,1
Cust_5086,Male,1,No,No,25,No,No phone service,Fiber optic,No internet service,No,0
Cust_5087,Female,1,No,Yes,37,No,Yes,No,No,No,1
Cust_5088,Male,0,,No,63,No,No,,,No internet service,1
Cust_5089,Female,1,No,Yes,29,Yes,No,,No,No internet service,1
Cust_5090,Male,0,No,No,58,Yes,No phone service,No,No internet service,No internet service,0
Cust_5091,Male,1,Yes,No,31,No,No,,No,Yes,0
Cust_5092,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No internet service,Yes,0
Cust_5093,Female,,Yes,,41,No,,DSL,No internet service,No,1
Cust_5094,Female,0,,Yes,50,,,No,No,No,1
Cust_5095,Female,1,Yes,Yes,44,No,No phone service,Fiber optic,No,No internet service,1
Cust_5096,Female,1,Yes,Yes,9,No,Yes,DSL,Yes,Yes,1
Cust_5097,Female,1,No,Yes,59,No,No phone service,,No internet service,Yes,0
Cust_5098,Male,1,Yes,Yes,,No,No phone service,DSL,Yes,No,1
Cust_5099,Female,0,No,Yes,59,Yes,Yes,DSL,Yes,Yes,1
Cust_5100,Male,0,Yes,,3,Yes,No phone service,Fiber optic,No internet service,No internet service,1
Cust_5101,Male,0,No,Yes,7,Yes,No phone service,Fiber optic,No,Yes,1
Cust_5102,Female,1,No,No,,No,Yes,Fiber optic,Yes,No internet service,0
Cust_5103,Male,1,Yes,No,,No,Yes,No,Yes,No internet service,0
Cust_5104,Female,1,Yes,Yes,32,Yes,No phone service,Fiber optic,No internet service,,0
Cust_5105,Female,1,Yes,No,44,Yes,No phone service,DSL,No,No internet service,0
Cust_5106,Male,1,Yes,No,19,Yes,No,,No,Yes,1
Cust_5107,,1,Yes,,3,Yes,Yes,No,Yes,Yes,0
Cust_5108,Female,0,No,Yes,60,No,No,No,No internet service,No internet service,0
Cust_5109,Female,0,Yes,No,35,No,,Fiber optic,,No,0
Cust_5110,Male,0,No,Yes,29,Yes,No,DSL,No,No,0
Cust_5111,Male,0,No,No,70,Yes,No phone service,,Yes,No internet service,1
Cust_5112,Male,0,No,Yes,45,Yes,No,DSL,No internet service,No internet service,1
Cust_5113,Male,0,Yes,No,27,No,No phone service,,Yes,,1
Cust_5114,Female,0,Yes,Yes,69,Yes,No phone service,No,No,Yes,1
Cust_5115,Female,0,Yes,,35,No,No phone service,DSL,No internet service,Yes,0
Cust_5116,Female,1,Yes,No,19,,Yes,DSL,No internet service,No,0
Cust_5117,Female,1,Yes,No,17,Yes,No phone service,No,No internet service,No internet service,1
Cust_5118,Male,1,Yes,No,35,Yes,Yes,DSL,No internet service,No internet service,0
Cust_5119,,1,No,Yes,30,,No phone service,Fiber optic,No internet service,Yes,1
Cust_5120,Female,1,,No,,No,No,Fiber optic,Yes,Yes,0
Cust_5121,Female,1,No,Yes,57,Yes,No phone service,No,No internet service,No internet service,1
Cust_5122,Female,1,No,No,17,Yes,No phone service,Fiber optic,No,Yes,1
Cust_5123,Female,0,,Yes,15,No,No,No,No internet service,No,1
Cust_5124,Female,,Yes,,14,No,No phone service,DSL,No,No,0
Cust_5125,Female,1,Yes,Yes,,No,No phone service,DSL,No,Yes,1
Cust_5126,Female,0,,No,45,Yes,No phone service,Fiber optic,No,No internet service,1
Cust_5127,Female,0,,No,38,,No,DSL,No,No,1
Cust_5128,,0,Yes,Yes,,No,No phone service,Fiber optic,No,Yes,1
Cust_5129,Male,0,No,No,11,No,Yes,No,Yes,Yes,0
Cust_5130,Female,0,No,No,48,No,Yes,Fiber optic,No,No internet service,0
Cust_5131,Male,1,No,No,26,No,Yes,Fiber optic,No,Yes,0
Cust_5132,Male,0,No,No,67,Yes,Yes,DSL,No,No,1
Cust_5133,Female,1,No,Yes,25,No,No,DSL,Yes,Yes,1
Cust_5134,Female,1,No,No,,No,No phone service,DSL,No internet service,No internet service,1
Cust_5135,Male,1,Yes,Yes,26,No,Yes,Fiber optic,No,,1
Cust_5136,Male,0,Yes,Yes,34,Yes,No phone service,DSL,Yes,No,1
Cust_5137,Female,1,Yes,Yes,9,Yes,No phone service,No,Yes,No,0
Cust_5138,Male,,No,Yes,40,No,,Fiber optic,Yes,Yes,0
Cust_5139,Female,1,No,No,7,No,,Fiber optic,No internet service,No internet service,1
Cust_5140,Female,1,No,No,30,No,Yes,Fiber optic,Yes,No,1
Cust_5141,Female,0,Yes,Yes,66,No,,No,No,No internet service,1
Cust_5142,Male,1,Yes,No,30,Yes,No,No,No,No internet service,1
Cust_5143,Male,1,Yes,No,68,,Yes,DSL,No,No,1
Cust_5144,Female,1,No,Yes,58,Yes,Yes,,No internet service,Yes,1
Cust_5145,Male,1,No,Yes,55,,No,Fiber optic,Yes,No internet service,0
Cust_5146,,0,No,Yes,14,No,No,DSL,No,Yes,1
Cust_5147,Male,1,,No,37,Yes,Yes,No,No,No internet service,0
Cust_5148,Male,,No,Yes,44,Yes,No,DSL,No,No,0
Cust_5149,Male,1,Yes,Yes,6,No,No,DSL,No internet service,No internet service,1
Cust_5150,Male,1,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,0
